Host,Port,Type,Country,Country code,City
125.110.119.100, 9000, https, China, CN, Wenzhou
106.14.222.35, 59413, socks5, China, CN, 
106.14.222.35, 56756, socks5, China, CN, 
125.108.106.121, 9000, https, China, CN, Wenzhou
125.108.100.57, 9000, https, China, CN, Wenzhou
117.88.176.147, 3000, https, China, CN, Nanjing
47.100.106.114, 57965, socks5, China, CN, 
45.70.249.81, 45823, socks4, Brazil, BR, Uruburetama
201.158.21.98, 4145, socks4, Brazil, BR, Teresopolis
47.100.106.114, 60109, socks5, China, CN, 
47.100.106.114, 61682, socks5, China, CN, 
47.100.106.114, 55318, socks5, China, CN, 
124.158.175.170, 8080, https, Indonesia, ID, 
47.100.106.114, 58733, socks5, China, CN, 
106.14.222.35, 55922, socks5, China, CN, 
220.249.149.166, 9999, https, China, CN, Fuzhou
36.67.76.234, 8080, https, Indonesia, ID, 
114.239.145.202, 9999, https, China, CN, Suqian
106.14.222.35, 54167, socks5, China, CN, 
106.14.222.35, 61643, socks5, China, CN, 
47.100.106.114, 55515, socks5, China, CN, 
106.14.222.35, 52267, socks5, China, CN, 
106.14.222.35, 61779, socks5, China, CN, 
125.110.75.176, 9000, https, China, CN, Wenzhou
106.14.222.35, 61247, socks5, China, CN, 
125.117.212.119, 9999, https, China, CN, Dongyang
123.163.97.156, 9999, https, China, CN, Tongxiang
163.204.243.249, 9999, https, China, CN, 
182.138.238.239, 9999, https, China, CN, Chengdu
117.92.142.250, 9999, https, China, CN, Xinpu
106.14.222.35, 63937, socks5, China, CN, 
47.100.106.114, 58748, socks5, China, CN, 
175.42.123.199, 9999, https, China, CN, Ningde
49.70.95.147, 9999, https, China, CN, 
47.100.106.114, 56343, socks5, China, CN, 
106.14.222.35, 51872, socks5, China, CN, 
47.100.106.114, 58595, socks5, China, CN, 
47.100.106.114, 58935, socks5, China, CN, 
42.248.68.241, 9999, https, China, CN, Shenyang
47.100.106.114, 61555, socks5, China, CN, 
39.137.95.72, 8080, https, China, CN, 
121.33.220.158, 808, https, China, CN, Guangzhou
180.244.99.222, 8080, https, Indonesia, ID, Kota Ternate
47.100.106.114, 61546, socks5, China, CN, 
106.14.222.35, 61792, socks5, China, CN, 
47.100.106.114, 60328, socks5, China, CN, 
106.14.222.35, 55537, socks5, China, CN, 
106.14.222.35, 56527, socks5, China, CN, 
106.14.222.35, 63532, socks5, China, CN, 
119.176.194.249, 9999, https, China, CN, 
47.100.106.114, 56146, socks5, China, CN, 
177.73.47.110, 4145, socks4, Brazil, BR, Eunapolis
47.100.106.114, 55478, socks5, China, CN, 
106.14.242.17, 61875, socks5, China, CN, 
180.118.252.180, 8118, https, China, CN, 
106.14.222.35, 56571, socks5, China, CN, 
118.97.188.34, 8080, https, Indonesia, ID, Sukabumi
125.110.89.111, 9000, https, China, CN, Wenzhou
47.100.106.114, 50133, socks5, China, CN, 
45.70.249.82, 45823, socks4, Brazil, BR, Uruburetama
189.28.167.21, 3629, socks4, Brazil, BR, Milagres
47.100.106.114, 60069, socks5, China, CN, 
106.14.222.35, 56617, socks5, China, CN, 
163.53.185.18, 8080, https, Indonesia, ID, 
123.149.137.91, 9999, https, China, CN, Kaifeng
170.238.38.135, 52106, socks4, Brazil, BR, Recife
47.100.106.114, 62686, socks5, China, CN, 
112.111.77.115, 9999, https, China, CN, Fuzhou
106.14.222.35, 63030, socks5, China, CN, 
47.100.106.114, 51591, socks5, China, CN, 
171.13.200.89, 9999, https, China, CN, Luoyang
171.11.33.177, 9999, https, China, CN, 
170.238.163.5, 4145, socks4, Brazil, BR, Salvador
106.14.222.35, 58914, socks5, China, CN, 
101.75.172.18, 9999, https, China, CN, Qinhuangdao
47.100.106.114, 53693, socks5, China, CN, 
106.14.222.35, 57146, socks5, China, CN, 
115.216.79.232, 9999, https, China, CN, Hangzhou
189.76.81.14, 4145, socks4, Brazil, BR, Varzelandia
47.100.106.114, 52070, socks5, China, CN, 
106.14.222.35, 54590, socks5, China, CN, 
47.100.106.114, 61748, socks5, China, CN, 
106.14.222.35, 50180, socks5, China, CN, 
106.14.222.35, 64436, socks5, China, CN, 
106.14.222.35, 56008, socks5, China, CN, 
125.108.123.26, 9000, https, China, CN, Wenzhou
183.146.112.190, 8118, https, China, CN, Yiwu
113.194.50.95, 9999, https, China, CN, 
175.42.158.229, 9999, https, China, CN, 
47.100.106.114, 60167, socks5, China, CN, 
191.6.133.20, 4145, socks4, Brazil, BR, Guarulhos
47.100.106.114, 62348, socks5, China, CN, 
47.100.106.114, 55205, socks5, China, CN, 
183.147.254.222, 9999, https, China, CN, 
106.14.222.35, 54808, socks5, China, CN, 
106.14.222.35, 64160, socks5, China, CN, 
47.100.106.114, 62242, socks5, China, CN, 
103.228.117.244, 8080, https, Indonesia, ID, Jakarta
47.100.106.114, 60354, socks5, China, CN, 
175.42.123.117, 9999, https, China, CN, Ningde
106.14.222.35, 55018, socks5, China, CN, 
47.100.106.114, 52744, socks5, China, CN, 
106.14.222.35, 60663, socks5, China, CN, 
106.14.222.35, 51705, socks5, China, CN, 
186.223.144.186, 4145, socks4, Brazil, BR, Recife
182.46.247.43, 9999, https, China, CN, Qufu
47.100.106.114, 50932, socks5, China, CN, 
200.9.67.101, 1080, socks4, Brazil, BR, 
106.14.222.35, 58136, socks5, China, CN, 
106.14.222.35, 60989, socks5, China, CN, 
118.99.73.121, 8080, https, Indonesia, ID, Jakarta
203.190.116.42, 8080, https, Indonesia, ID, 
106.14.222.35, 61715, socks5, China, CN, 
47.100.106.114, 61148, socks5, China, CN, 
106.14.222.35, 56018, socks5, China, CN, 
106.14.222.35, 62495, socks5, China, CN, 
110.138.232.162, 8080, https, Indonesia, ID, Lumajang
183.166.71.198, 9999, https, China, CN, 
47.100.106.114, 64127, socks5, China, CN, 
36.83.72.41, 8080, https, Indonesia, ID, Makassar
36.248.133.207, 9999, https, China, CN, Ningde
106.14.222.35, 53753, socks5, China, CN, 
47.100.106.114, 50841, socks5, China, CN, 
182.35.85.31, 9999, https, China, CN, Tai'an
122.5.107.137, 9999, https, China, CN, 
106.14.242.17, 53734, socks5, China, CN, 
106.14.222.35, 59545, socks5, China, CN, 
106.14.222.35, 57214, socks5, China, CN, 
114.141.49.22, 3128, https, Indonesia, ID, Jakarta
59.60.208.178, 9999, https, China, CN, Huichang
163.204.240.188, 9999, https, China, CN, 
45.228.7.208, 4145, socks4, Brazil, BR, Tupanatinga
106.14.222.35, 49596, socks5, China, CN, 
122.138.144.182, 9999, https, China, CN, 
119.146.131.247, 8080, socks5, China, CN, Zhuhai
143.202.179.80, 4145, socks4, Brazil, BR, Conceicao do Coite
47.100.106.114, 61767, socks5, China, CN, 
39.80.45.79, 8060, https, China, CN, Weihai
106.14.222.35, 63343, socks5, China, CN, 
187.19.199.1, 4145, socks4, Brazil, BR, Crateus
106.14.222.35, 55370, socks5, China, CN, 
47.100.106.114, 55313, socks5, China, CN, 
106.14.222.35, 56906, socks5, China, CN, 
223.113.89.138, 1080, socks5, China, CN, 
123.149.141.211, 9999, https, China, CN, Kaifeng
47.100.106.114, 55247, socks5, China, CN, 
106.14.222.35, 64276, socks5, China, CN, 
47.100.106.114, 60231, socks5, China, CN, 
168.181.128.134, 4145, socks4, Brazil, BR, Maceió
125.108.86.207, 9000, https, China, CN, Wenzhou
125.112.225.57, 9999, https, China, CN, Yiwu
47.100.106.114, 55898, socks5, China, CN, 
47.100.106.114, 62795, socks5, China, CN, 
47.100.106.114, 60966, socks5, China, CN, 
123.149.141.66, 9999, https, China, CN, Kaifeng
106.14.222.35, 50106, socks5, China, CN, 
180.246.90.119, 8080, https, Indonesia, ID, Purwokerto
106.14.222.35, 62709, socks5, China, CN, 
106.14.222.35, 59070, socks5, China, CN, 
106.14.222.35, 53888, socks5, China, CN, 
58.22.177.163, 9999, https, China, CN, Fuzhou
175.42.123.16, 9999, https, China, CN, Ningde
106.14.222.35, 51151, socks5, China, CN, 
47.100.106.114, 57554, socks5, China, CN, 
47.100.106.114, 54915, socks5, China, CN, 
222.221.177.212, 8118, https, China, CN, Kunming
47.100.106.114, 60526, socks5, China, CN, 
47.100.106.114, 64917, socks5, China, CN, 
123.101.237.204, 9999, https, China, CN, 
106.14.222.35, 54091, socks5, China, CN, 
170.81.37.33, 4145, socks4, Brazil, BR, Chapadao do Sul
39.137.95.69, 80, https, China, CN, 
124.239.216.14, 8060, https, China, CN, Tianjin
125.108.97.210, 9000, https, China, CN, Wenzhou
163.204.247.17, 9999, https, China, CN, 
125.163.58.216, 8080, https, Indonesia, ID, Bandung
119.176.172.183, 9999, https, China, CN, 
47.100.106.114, 49969, socks5, China, CN, 
106.14.222.35, 54867, socks5, China, CN, 
221.227.85.239, 9999, https, China, CN, Jiangyin
202.152.55.66, 8080, https, Indonesia, ID, Bandung
112.111.217.69, 9999, https, China, CN, Fu'an
123.101.237.54, 9999, https, China, CN, 
175.43.58.38, 9999, https, China, CN, 
106.14.222.35, 59818, socks5, China, CN, 
47.100.106.114, 53660, socks5, China, CN, 
163.204.245.242, 9999, https, China, CN, 
47.100.106.114, 56939, socks5, China, CN, 
106.14.222.35, 59466, socks5, China, CN, 
123.13.245.79, 9999, https, China, CN, 
106.14.222.35, 56769, socks5, China, CN, 
125.108.107.20, 9000, https, China, CN, Wenzhou
116.115.36.196, 9999, https, China, CN, 
106.14.222.35, 49305, socks5, China, CN, 
106.14.222.35, 59734, socks5, China, CN, 
106.14.222.35, 64038, socks5, China, CN, 
47.100.106.114, 54075, socks5, China, CN, 
47.100.106.114, 50531, socks5, China, CN, 
106.14.222.35, 53600, socks5, China, CN, 
47.100.106.114, 62022, socks5, China, CN, 
175.42.128.167, 9999, https, China, CN, 
123.169.163.72, 9999, https, China, CN, 
47.100.106.114, 55720, socks5, China, CN, 
106.14.222.35, 62403, socks5, China, CN, 
106.14.222.35, 62167, socks5, China, CN, 
131.0.87.225, 56135, socks4, Brazil, BR, Ourinhos
122.5.178.59, 9999, https, China, CN, 
168.181.128.182, 4145, socks4, Brazil, BR, Maceió
115.213.180.190, 50210, https, China, CN, Shanghai
47.100.106.114, 60882, socks5, China, CN, 
106.14.222.35, 54668, socks5, China, CN, 
222.95.144.234, 3000, https, China, CN, Nanjing
106.14.222.35, 59729, socks5, China, CN, 
106.14.222.35, 51469, socks5, China, CN, 
121.232.148.224, 9000, https, China, CN, Nanjing
45.70.248.111, 45823, socks4, Brazil, BR, Pentecoste
47.100.106.114, 53906, socks5, China, CN, 
125.108.75.13, 9000, https, China, CN, Wenzhou
117.27.114.21, 9999, https, China, CN, 
106.14.222.35, 49430, socks5, China, CN, 
110.243.10.179, 9999, https, China, CN, 
106.14.222.35, 61100, socks5, China, CN, 
47.100.106.114, 63261, socks5, China, CN, 
115.218.209.6, 9000, https, China, CN, Wenzhou
106.14.222.35, 61885, socks5, China, CN, 
36.92.111.143, 8080, https, Indonesia, ID, 
183.166.71.170, 9999, https, China, CN, 
125.165.161.167, 8080, https, Indonesia, ID, Bandar Lampung
117.88.176.77, 3000, https, China, CN, Nanjing
125.108.115.205, 9000, https, China, CN, Wenzhou
47.100.106.114, 53883, socks5, China, CN, 
175.42.158.249, 9999, https, China, CN, 
106.14.222.35, 49469, socks5, China, CN, 
106.14.222.35, 51509, socks5, China, CN, 
60.166.112.180, 9999, https, China, CN, Hefei
168.195.196.25, 53496, socks4, Brazil, BR, Salete
106.14.222.35, 61027, socks5, China, CN, 
163.204.247.198, 9999, https, China, CN, 
47.100.106.114, 56977, socks5, China, CN, 
106.14.222.35, 55242, socks5, China, CN, 
47.100.106.114, 56269, socks5, China, CN, 
106.14.222.35, 59639, socks5, China, CN, 
175.43.32.27, 9999, https, China, CN, 
125.108.103.46, 9000, https, China, CN, Wenzhou
106.14.242.17, 51869, socks5, China, CN, 
106.14.222.35, 61214, socks5, China, CN, 
201.175.51.152, 4145, socks4, Brazil, BR, Sao Miguel do Iguacu
47.100.106.114, 57836, socks5, China, CN, 
106.14.222.35, 49882, socks5, China, CN, 
106.14.242.17, 59550, socks5, China, CN, 
47.100.106.114, 56910, socks5, China, CN, 
163.204.247.215, 9999, https, China, CN, 
119.176.168.71, 9999, https, China, CN, 
106.14.222.35, 60678, socks5, China, CN, 
106.14.222.35, 62195, socks5, China, CN, 
106.14.222.35, 58474, socks5, China, CN, 
106.14.222.35, 55817, socks5, China, CN, 
47.100.106.114, 54454, socks5, China, CN, 
106.14.222.35, 62212, socks5, China, CN, 
106.14.222.35, 64112, socks5, China, CN, 
110.138.197.127, 8080, https, Indonesia, ID, Cakul
47.100.106.114, 59085, socks5, China, CN, 
183.166.103.143, 9999, https, China, CN, 
47.100.106.114, 56766, socks5, China, CN, 
111.222.141.127, 8118, https, China, CN, Shenzhen
183.146.140.81, 8118, https, China, CN, Jinhua
125.110.77.20, 9000, https, China, CN, Wenzhou
106.14.222.35, 49419, socks5, China, CN, 
221.227.85.136, 9999, https, China, CN, Jiangyin
106.14.222.35, 57496, socks5, China, CN, 
177.124.102.135, 4145, socks4, Brazil, BR, Bocaiuva
47.100.106.114, 63289, socks5, China, CN, 
47.100.106.114, 63345, socks5, China, CN, 
171.35.221.24, 9999, https, China, CN, 
175.43.156.13, 9999, https, China, CN, 
47.100.106.114, 64148, socks5, China, CN, 
106.14.222.35, 62325, socks5, China, CN, 
180.242.248.169, 8080, https, Indonesia, ID, Jakarta
116.197.129.118, 8080, https, Indonesia, ID, Bekasi
47.100.106.114, 50519, socks5, China, CN, 
106.14.222.35, 60238, socks5, China, CN, 
106.14.222.35, 55004, socks5, China, CN, 
163.204.243.38, 9999, https, China, CN, 
182.35.81.203, 9999, https, China, CN, Tai'an
106.14.222.35, 51522, socks5, China, CN, 
113.195.157.130, 9999, https, China, CN, 
47.100.106.114, 51660, socks5, China, CN, 
47.100.106.114, 64930, socks5, China, CN, 
125.108.90.10, 9000, https, China, CN, Wenzhou
45.70.32.170, 4145, socks4, Brazil, BR, Caratinga
47.100.106.114, 56391, socks5, China, CN, 
170.254.180.114, 51327, socks4, Brazil, BR, Tupaciguara
193.112.44.243, 808, https, China, CN, 
182.32.249.81, 9999, https, China, CN, Jinan
106.14.222.35, 50141, socks5, China, CN, 
47.100.106.114, 60178, socks5, China, CN, 
47.100.106.114, 64824, socks5, China, CN, 
45.70.1.66, 4145, socks4, Brazil, BR, Jaborandi
47.100.106.114, 57757, socks5, China, CN, 
47.100.106.114, 53904, socks5, China, CN, 
182.46.102.157, 9999, https, China, CN, Weifang
47.100.106.114, 60085, socks5, China, CN, 
116.112.251.0, 9999, https, China, CN, 
106.14.222.35, 55451, socks5, China, CN, 
106.14.222.35, 60239, socks5, China, CN, 
125.162.0.211, 3128, https, Indonesia, ID, Jayapura
106.14.222.35, 59904, socks5, China, CN, 
106.14.222.35, 51961, socks5, China, CN, 
125.108.90.57, 9000, https, China, CN, Wenzhou
110.243.17.15, 9999, https, China, CN, 
182.35.80.177, 9999, https, China, CN, Tai'an
182.138.187.249, 9999, https, China, CN, Chengdu
47.100.106.114, 57353, socks5, China, CN, 
106.14.222.35, 56877, socks5, China, CN, 
45.227.151.14, 4145, socks4, Brazil, BR, 
106.14.222.35, 56800, socks5, China, CN, 
112.84.54.28, 9999, https, China, CN, Xuzhou
114.226.161.40, 9999, https, China, CN, Changzhou
47.100.106.114, 55871, socks5, China, CN, 
106.14.222.35, 56208, socks5, China, CN, 
106.14.222.35, 57314, socks5, China, CN, 
117.69.13.6, 9999, https, China, CN, 
170.82.54.38, 4145, socks4, Brazil, BR, Uberlândia
125.110.103.207, 9000, https, China, CN, Wenzhou
182.35.86.6, 9999, https, China, CN, Tai'an
222.128.9.136, 1080, socks5, China, CN, Beijing
106.14.222.35, 49484, socks5, China, CN, 
36.74.2.122, 3128, https, Indonesia, ID, Surabaya
47.100.106.114, 56152, socks5, China, CN, 
123.169.161.137, 9999, https, China, CN, 
201.158.21.239, 4145, socks4, Brazil, BR, Teresopolis
186.237.223.206, 4145, socks4, Brazil, BR, Brasília
171.35.160.16, 9999, https, China, CN, 
47.100.106.114, 51686, socks5, China, CN, 
45.232.249.73, 4145, socks4, Brazil, BR, Vera Cruz
45.228.7.210, 4145, socks4, Brazil, BR, Tupanatinga
47.100.106.114, 50732, socks5, China, CN, 
106.14.222.35, 64736, socks5, China, CN, 
103.107.71.48, 8080, https, Indonesia, ID, Yogyakarta
47.100.106.114, 51663, socks5, China, CN, 
106.14.222.35, 61688, socks5, China, CN, 
47.100.106.114, 49968, socks5, China, CN, 
106.14.222.35, 63026, socks5, China, CN, 
1.198.72.202, 9999, https, China, CN, 
106.14.222.35, 61977, socks5, China, CN, 
47.100.106.114, 63524, socks5, China, CN, 
47.100.106.114, 58431, socks5, China, CN, 
43.252.73.99, 53557, https, Indonesia, ID, Jakarta
117.88.5.233, 3000, https, China, CN, Nanjing
175.42.122.207, 9999, https, China, CN, Ningde
106.14.222.35, 55233, socks5, China, CN, 
113.123.18.16, 8118, https, China, CN, 
47.100.106.114, 63094, socks5, China, CN, 
106.14.222.35, 57826, socks5, China, CN, 
177.66.79.89, 58837, socks4, Brazil, BR, Rio de Janeiro
110.243.11.91, 9999, https, China, CN, 
27.50.18.115, 3129, https, Indonesia, ID, Jakarta
106.14.222.35, 64539, socks5, China, CN, 
47.100.106.114, 53662, socks5, China, CN, 
106.14.222.35, 53865, socks5, China, CN, 
125.108.64.44, 9000, https, China, CN, Wenzhou
47.100.106.114, 55650, socks5, China, CN, 
182.35.80.41, 9999, https, China, CN, Tai'an
123.169.168.157, 9999, https, China, CN, 
170.238.160.2, 4145, socks4, Brazil, BR, Salvador
36.248.132.193, 9999, https, China, CN, Ningde
106.14.222.35, 63052, socks5, China, CN, 
122.5.108.127, 9999, https, China, CN, 
106.14.222.35, 50512, socks5, China, CN, 
47.100.106.114, 55938, socks5, China, CN, 
47.100.106.114, 51952, socks5, China, CN, 
116.115.38.126, 9999, https, China, CN, 
106.14.222.35, 64132, socks5, China, CN, 
36.90.170.229, 80, https, Indonesia, ID, Magetan
106.14.222.35, 55577, socks5, China, CN, 
168.205.218.182, 4145, socks4, Brazil, BR, Boa Esperanca
125.112.229.158, 9999, https, China, CN, Yiwu
163.204.244.174, 9999, https, China, CN, 
177.52.26.242, 10801, socks4, Brazil, BR, Taquaritinga
182.46.252.2, 9999, https, China, CN, Qufu
47.100.106.114, 53835, socks5, China, CN, 
106.14.222.35, 54266, socks5, China, CN, 
106.14.222.35, 58125, socks5, China, CN, 
39.84.119.142, 9999, https, China, CN, 
106.14.222.35, 64574, socks5, China, CN, 
125.108.86.138, 9000, https, China, CN, Wenzhou
106.14.222.35, 50722, socks5, China, CN, 
125.108.108.155, 9000, https, China, CN, Wenzhou
47.100.106.114, 58416, socks5, China, CN, 
47.100.106.114, 62484, socks5, China, CN, 
47.100.106.114, 63044, socks5, China, CN, 
223.240.209.19, 8888, https, China, CN, 
123.169.124.113, 9999, https, China, CN, Zibo
47.100.106.114, 62901, socks5, China, CN, 
125.108.112.239, 9000, https, China, CN, Wenzhou
47.100.106.114, 52506, socks5, China, CN, 
121.232.148.167, 9000, https, China, CN, Nanjing
47.100.106.114, 63790, socks5, China, CN, 
117.62.142.30, 8118, https, China, CN, Nanjing
110.244.12.181, 9999, https, China, CN, 
106.14.242.17, 61763, socks5, China, CN, 
47.100.106.114, 57161, socks5, China, CN, 
163.204.242.8, 9999, https, China, CN, 
106.14.222.35, 52294, socks5, China, CN, 
36.92.22.70, 8080, https, Indonesia, ID, Jakarta
177.54.195.48, 4145, socks4, Brazil, BR, Pindorama
125.110.82.232, 9000, https, China, CN, Wenzhou
106.14.222.35, 55174, socks5, China, CN, 
1.196.177.11, 9999, https, China, CN, Luoyang
47.100.106.114, 62832, socks5, China, CN, 
163.204.247.21, 9999, https, China, CN, 
45.70.248.161, 45357, socks4, Brazil, BR, Pentecoste
47.100.106.114, 55867, socks5, China, CN, 
47.100.106.114, 54892, socks5, China, CN, 
106.14.222.35, 50639, socks5, China, CN, 
47.100.106.114, 52664, socks5, China, CN, 
47.100.106.114, 57581, socks5, China, CN, 
1.198.72.159, 9999, https, China, CN, 
117.68.192.245, 8888, https, China, CN, Hefei
47.100.106.114, 52613, socks5, China, CN, 
47.100.106.114, 56346, socks5, China, CN, 
182.32.246.252, 9999, https, China, CN, Jinan
163.204.240.35, 9999, https, China, CN, 
47.100.106.114, 59382, socks5, China, CN, 
47.100.106.114, 56395, socks5, China, CN, 
47.100.106.114, 59020, socks5, China, CN, 
47.100.106.114, 56414, socks5, China, CN, 
170.84.48.216, 4145, socks4, Brazil, BR, Rio de Janeiro
47.100.106.114, 49513, socks5, China, CN, 
202.112.51.45, 3128, https, China, CN, 
47.100.106.114, 59897, socks5, China, CN, 
47.100.106.114, 55784, socks5, China, CN, 
186.249.231.162, 4145, socks4, Brazil, BR, Belo Horizonte
